Date,Time,Demand,Datetime,Temperature,Humidity
2022/11/1,3:00,2380,2022-11-01 03:00:00,9.3,85
2022/11/1,4:00,2423,2022-11-01 04:00:00,9.5,83
2022/11/1,5:00,2526,2022-11-01 05:00:00,9.8,82
2022/11/1,6:00,2726,2022-11-01 06:00:00,9.7,84
2022/11/1,7:00,2914,2022-11-01 07:00:00,10.2,84
2022/11/1,8:00,3176,2022-11-01 08:00:00,10.8,84
2022/11/1,9:00,3366,2022-11-01 09:00:00,13.4,78
2022/11/1,10:00,3425,2022-11-01 10:00:00,14.8,69
2022/11/1,11:00,3399,2022-11-01 11:00:00,16.0,63
2022/11/1,12:00,3299,2022-11-01 12:00:00,16.2,63
2022/11/1,13:00,3346,2022-11-01 13:00:00,16.0,64
2022/11/1,14:00,3366,2022-11-01 14:00:00,16.1,67
2022/11/1,15:00,3371,2022-11-01 15:00:00,15.7,71
2022/11/1,16:00,3479,2022-11-01 16:00:00,14.8,78
2022/11/1,17:00,3501,2022-11-01 17:00:00,13.7,84
2022/11/1,18:00,3433,2022-11-01 18:00:00,13.2,88
2022/11/1,19:00,3312,2022-11-01 19:00:00,13.0,89
2022/11/1,20:00,3176,2022-11-01 20:00:00,12.8,90
2022/11/1,21:00,3002,2022-11-01 21:00:00,12.9,79
2022/11/1,22:00,2833,2022-11-01 22:00:00,13.2,77
2022/11/1,23:00,2657,2022-11-01 23:00:00,13.0,80
2022/11/2,0:00,2456,2022-11-02 00:00:00,11.7,88
2022/11/2,1:00,2346,2022-11-02 01:00:00,12.0,88
2022/11/2,2:00,2342,2022-11-02 02:00:00,11.5,92
2022/11/2,3:00,2385,2022-11-02 03:00:00,10.2,94
2022/11/2,4:00,2435,2022-11-02 04:00:00,9.8,94
2022/11/2,5:00,2533,2022-11-02 05:00:00,9.4,96
2022/11/2,6:00,2705,2022-11-02 06:00:00,8.9,98
2022/11/2,7:00,2860,2022-11-02 07:00:00,10.2,96
2022/11/2,8:00,3069,2022-11-02 08:00:00,12.9,90
2022/11/2,9:00,3222,2022-11-02 09:00:00,15.5,79
2022/11/2,10:00,3261,2022-11-02 10:00:00,17.6,69
2022/11/2,11:00,3262,2022-11-02 11:00:00,19.2,62
2022/11/2,12:00,3140,2022-11-02 12:00:00,20.5,56
2022/11/2,13:00,3239,2022-11-02 13:00:00,21.3,51
2022/11/2,14:00,3240,2022-11-02 14:00:00,21.5,49
2022/11/2,15:00,3235,2022-11-02 15:00:00,21.1,54
2022/11/2,16:00,3271,2022-11-02 16:00:00,19.5,71
2022/11/2,17:00,3302,2022-11-02 17:00:00,16.5,83
2022/11/2,18:00,3239,2022-11-02 18:00:00,15.9,81
2022/11/2,19:00,3121,2022-11-02 19:00:00,15.2,81
2022/11/2,20:00,3000,2022-11-02 20:00:00,14.6,83
2022/11/2,21:00,2848,2022-11-02 21:00:00,14.2,86
2022/11/2,22:00,2727,2022-11-02 22:00:00,15.1,89
2022/11/2,23:00,2593,2022-11-02 23:00:00,14.8,93
2022/11/3,0:00,2415,2022-11-03 00:00:00,15.6,91
2022/11/3,1:00,2319,2022-11-03 01:00:00,13.2,94
2022/11/3,2:00,2316,2022-11-03 02:00:00,11.2,98
2022/11/3,3:00,2355,2022-11-03 03:00:00,10.9,99
2022/11/3,4:00,2373,2022-11-03 04:00:00,11.4,96
2022/11/3,5:00,2405,2022-11-03 05:00:00,11.4,95
2022/11/3,6:00,2439,2022-11-03 06:00:00,10.5,97
2022/11/3,7:00,2542,2022-11-03 07:00:00,11.5,95
2022/11/3,8:00,2744,2022-11-03 08:00:00,13.8,88
2022/11/3,9:00,2897,2022-11-03 09:00:00,15.8,83
2022/11/3,10:00,2938,2022-11-03 10:00:00,17.7,76
2022/11/3,11:00,2973,2022-11-03 11:00:00,18.9,72
2022/11/3,12:00,2898,2022-11-03 12:00:00,19.7,70
2022/11/3,13:00,2929,2022-11-03 13:00:00,20.5,70
2022/11/3,14:00,2916,2022-11-03 14:00:00,22.3,56
2022/11/3,15:00,2913,2022-11-03 15:00:00,22.5,46
2022/11/3,16:00,2973,2022-11-03 16:00:00,20.9,57
2022/11/3,17:00,3092,2022-11-03 17:00:00,18.7,64
2022/11/3,18:00,3079,2022-11-03 18:00:00,17.3,71
2022/11/3,19:00,2998,2022-11-03 19:00:00,16.2,78
2022/11/3,20:00,2903,2022-11-03 20:00:00,14.5,86
2022/11/3,21:00,2777,2022-11-03 21:00:00,14.0,92
2022/11/3,22:00,2622,2022-11-03 22:00:00,13.9,90
2022/11/3,23:00,2505,2022-11-03 23:00:00,15.0,84
2022/11/4,0:00,2337,2022-11-04 00:00:00,15.1,84
2022/11/4,1:00,2246,2022-11-04 01:00:00,15.1,84
2022/11/4,2:00,2261,2022-11-04 02:00:00,14.1,87
2022/11/4,3:00,2304,2022-11-04 03:00:00,14.9,83
2022/11/4,4:00,2344,2022-11-04 04:00:00,14.3,83
2022/11/4,5:00,2432,2022-11-04 05:00:00,11.2,95
2022/11/4,6:00,2570,2022-11-04 06:00:00,10.2,99
2022/11/4,7:00,2718,2022-11-04 07:00:00,11.2,96
2022/11/4,8:00,2968,2022-11-04 08:00:00,13.8,89
2022/11/4,9:00,3138,2022-11-04 09:00:00,17.8,62
2022/11/4,10:00,3213,2022-11-04 10:00:00,19.0,52
2022/11/4,11:00,3221,2022-11-04 11:00:00,19.6,57
2022/11/4,12:00,3125,2022-11-04 12:00:00,20.5,55
2022/11/4,13:00,3208,2022-11-04 13:00:00,20.3,58
2022/11/4,14:00,3199,2022-11-04 14:00:00,18.9,65
2022/11/4,15:00,3187,2022-11-04 15:00:00,17.9,68
2022/11/4,16:00,3257,2022-11-04 16:00:00,16.7,70
2022/11/4,17:00,3294,2022-11-04 17:00:00,15.6,72
2022/11/4,18:00,3238,2022-11-04 18:00:00,14.6,76
2022/11/4,19:00,3126,2022-11-04 19:00:00,14.4,78
2022/11/4,20:00,3003,2022-11-04 20:00:00,13.2,79
2022/11/4,21:00,2838,2022-11-04 21:00:00,12.3,85
2022/11/4,22:00,2721,2022-11-04 22:00:00,12.2,86
2022/11/4,23:00,2580,2022-11-04 23:00:00,11.8,86
2022/11/5,0:00,2401,2022-11-05 00:00:00,11.4,86
2022/11/5,1:00,2293,2022-11-05 01:00:00,11.2,83
2022/11/5,2:00,2279,2022-11-05 02:00:00,11.2,83
2022/11/5,3:00,2311,2022-11-05 03:00:00,11.3,81
2022/11/5,4:00,2334,2022-11-05 04:00:00,11.3,80
2022/11/5,5:00,2360,2022-11-05 05:00:00,11.3,78
2022/11/5,6:00,2414,2022-11-05 06:00:00,10.8,81
2022/11/5,7:00,2495,2022-11-05 07:00:00,11.0,79
2022/11/5,8:00,2657,2022-11-05 08:00:00,11.5,74
2022/11/5,9:00,2716,2022-11-05 09:00:00,13.5,59
2022/11/5,10:00,2723,2022-11-05 10:00:00,14.0,55
2022/11/5,11:00,2720,2022-11-05 11:00:00,14.4,47
2022/11/5,12:00,2701,2022-11-05 12:00:00,14.4,44
2022/11/5,13:00,2724,2022-11-05 13:00:00,15.0,42
2022/11/5,14:00,2722,2022-11-05 14:00:00,15.5,42
2022/11/5,15:00,2737,2022-11-05 15:00:00,15.7,43
2022/11/5,16:00,2833,2022-11-05 16:00:00,15.2,55
2022/11/5,17:00,2968,2022-11-05 17:00:00,13.0,73
2022/11/5,18:00,2970,2022-11-05 18:00:00,13.6,62
2022/11/5,19:00,2915,2022-11-05 19:00:00,11.3,79
2022/11/5,20:00,2839,2022-11-05 20:00:00,10.7,79
2022/11/5,21:00,2704,2022-11-05 21:00:00,10.9,83
2022/11/5,22:00,2585,2022-11-05 22:00:00,10.6,82
2022/11/5,23:00,2458,2022-11-05 23:00:00,10.2,81
2022/11/6,0:00,2295,2022-11-06 00:00:00,9.7,81
2022/11/6,1:00,2203,2022-11-06 01:00:00,8.6,85
2022/11/6,2:00,2212,2022-11-06 02:00:00,7.9,85
2022/11/6,3:00,2251,2022-11-06 03:00:00,7.4,84
2022/11/6,4:00,2285,2022-11-06 04:00:00,7.0,85
2022/11/6,5:00,2317,2022-11-06 05:00:00,7.0,83
2022/11/6,6:00,2367,2022-11-06 06:00:00,6.8,83
2022/11/6,7:00,2430,2022-11-06 07:00:00,7.3,80
2022/11/6,8:00,2527,2022-11-06 08:00:00,9.2,78
2022/11/6,9:00,2602,2022-11-06 09:00:00,12.5,67
2022/11/6,10:00,2617,2022-11-06 10:00:00,14.4,56
2022/11/6,11:00,2609,2022-11-06 11:00:00,15.5,54
2022/11/6,12:00,2599,2022-11-06 12:00:00,16.2,54
2022/11/6,13:00,2560,2022-11-06 13:00:00,16.6,53
2022/11/6,14:00,2545,2022-11-06 14:00:00,16.9,52
2022/11/6,15:00,2590,2022-11-06 15:00:00,17.0,50
2022/11/6,16:00,2703,2022-11-06 16:00:00,16.2,64
2022/11/6,17:00,2909,2022-11-06 17:00:00,13.9,69
2022/11/6,18:00,2958,2022-11-06 18:00:00,12.3,75
2022/11/6,19:00,2929,2022-11-06 19:00:00,11.8,76
2022/11/6,20:00,2864,2022-11-06 20:00:00,11.3,81
2022/11/6,21:00,2727,2022-11-06 21:00:00,11.0,83
2022/11/6,22:00,2562,2022-11-06 22:00:00,11.2,79
2022/11/6,23:00,2431,2022-11-06 23:00:00,11.5,72
2022/11/7,0:00,2273,2022-11-07 00:00:00,9.9,78
2022/11/7,1:00,2193,2022-11-07 01:00:00,8.4,88
2022/11/7,2:00,2199,2022-11-07 02:00:00,7.6,94
2022/11/7,3:00,2263,2022-11-07 03:00:00,7.7,91
2022/11/7,4:00,2325,2022-11-07 04:00:00,7.6,89
2022/11/7,5:00,2456,2022-11-07 05:00:00,7.4,89
2022/11/7,6:00,2682,2022-11-07 06:00:00,7.0,89
2022/11/7,7:00,2870,2022-11-07 07:00:00,7.9,86
2022/11/7,8:00,3179,2022-11-07 08:00:00,10.1,82
2022/11/7,9:00,3374,2022-11-07 09:00:00,12.8,70
2022/11/7,10:00,3422,2022-11-07 10:00:00,14.6,62
2022/11/7,11:00,3394,2022-11-07 11:00:00,15.9,58
2022/11/7,12:00,3266,2022-11-07 12:00:00,16.5,56
2022/11/7,13:00,3260,2022-11-07 13:00:00,16.3,57
2022/11/7,14:00,3279,2022-11-07 14:00:00,16.5,58
2022/11/7,15:00,3286,2022-11-07 15:00:00,16.3,62
2022/11/7,16:00,3364,2022-11-07 16:00:00,15.3,73
2022/11/7,17:00,3441,2022-11-07 17:00:00,14.1,81
2022/11/7,18:00,3393,2022-11-07 18:00:00,12.8,86
2022/11/7,19:00,3278,2022-11-07 19:00:00,11.8,88
2022/11/7,20:00,3161,2022-11-07 20:00:00,10.9,90
2022/11/7,21:00,2990,2022-11-07 21:00:00,10.4,88
2022/11/7,22:00,2833,2022-11-07 22:00:00,10.7,88
2022/11/7,23:00,2672,2022-11-07 23:00:00,10.0,93
2022/11/8,0:00,2464,2022-11-08 00:00:00,10.2,91
2022/11/8,1:00,2353,2022-11-08 01:00:00,10.2,89
2022/11/8,2:00,2360,2022-11-08 02:00:00,10.3,86
2022/11/8,3:00,2400,2022-11-08 03:00:00,9.9,86
2022/11/8,4:00,2449,2022-11-08 04:00:00,9.2,88
2022/11/8,5:00,2556,2022-11-08 05:00:00,8.8,88
2022/11/8,6:00,2738,2022-11-08 06:00:00,8.4,89
2022/11/8,7:00,2894,2022-11-08 07:00:00,9.0,87
2022/11/8,8:00,3100,2022-11-08 08:00:00,11.2,78
2022/11/8,9:00,3276,2022-11-08 09:00:00,14.5,63
2022/11/8,10:00,3301,2022-11-08 10:00:00,16.7,50
2022/11/8,11:00,3299,2022-11-08 11:00:00,18.7,43
2022/11/8,12:00,3184,2022-11-08 12:00:00,19.5,40
2022/11/8,13:00,3255,2022-11-08 13:00:00,20.0,39
2022/11/8,14:00,3246,2022-11-08 14:00:00,20.5,38
2022/11/8,15:00,3269,2022-11-08 15:00:00,20.0,39
2022/11/8,16:00,3331,2022-11-08 16:00:00,17.9,49
2022/11/8,17:00,3392,2022-11-08 17:00:00,15.3,54
2022/11/8,18:00,3337,2022-11-08 18:00:00,14.0,55
2022/11/8,19:00,3213,2022-11-08 19:00:00,13.3,56
2022/11/8,20:00,3104,2022-11-08 20:00:00,12.6,59
2022/11/8,21:00,2962,2022-11-08 21:00:00,11.3,68
2022/11/8,22:00,2832,2022-11-08 22:00:00,11.3,69
2022/11/8,23:00,2677,2022-11-08 23:00:00,11.0,72
2022/11/9,0:00,2476,2022-11-09 00:00:00,10.5,73
2022/11/9,1:00,2380,2022-11-09 01:00:00,10.4,71
2022/11/9,2:00,2387,2022-11-09 02:00:00,10.0,72
2022/11/9,3:00,2420,2022-11-09 03:00:00,9.9,70
2022/11/9,4:00,2477,2022-11-09 04:00:00,9.5,71
2022/11/9,5:00,2590,2022-11-09 05:00:00,9.0,74
2022/11/9,6:00,2794,2022-11-09 06:00:00,8.6,76
2022/11/9,7:00,2960,2022-11-09 07:00:00,9.3,76
2022/11/9,8:00,3172,2022-11-09 08:00:00,11.4,72
2022/11/9,9:00,3353,2022-11-09 09:00:00,13.8,52
2022/11/9,10:00,3358,2022-11-09 10:00:00,15.1,47
2022/11/9,11:00,3333,2022-11-09 11:00:00,16.0,44
2022/11/9,12:00,3187,2022-11-09 12:00:00,16.8,41
2022/11/9,13:00,3263,2022-11-09 13:00:00,17.4,40
2022/11/9,14:00,3269,2022-11-09 14:00:00,18.1,40
2022/11/9,15:00,3271,2022-11-09 15:00:00,18.2,44
2022/11/9,16:00,3337,2022-11-09 16:00:00,17.0,71
2022/11/9,17:00,3394,2022-11-09 17:00:00,16.8,51
2022/11/9,18:00,3344,2022-11-09 18:00:00,14.3,73
2022/11/9,19:00,3237,2022-11-09 19:00:00,13.7,78
2022/11/9,20:00,3119,2022-11-09 20:00:00,13.0,82
2022/11/9,21:00,2954,2022-11-09 21:00:00,12.0,83
2022/11/9,22:00,2816,2022-11-09 22:00:00,11.3,87
2022/11/9,23:00,2656,2022-11-09 23:00:00,11.3,86
2022/11/10,0:00,2451,2022-11-10 00:00:00,10.6,86
2022/11/10,1:00,2354,2022-11-10 01:00:00,10.0,83
2022/11/10,2:00,2359,2022-11-10 02:00:00,9.5,83
2022/11/10,3:00,2395,2022-11-10 03:00:00,9.1,84
2022/11/10,4:00,2454,2022-11-10 04:00:00,8.6,86
2022/11/10,5:00,2566,2022-11-10 05:00:00,8.0,88
2022/11/10,6:00,2754,2022-11-10 06:00:00,7.5,89
2022/11/10,7:00,2928,2022-11-10 07:00:00,8.2,87
2022/11/10,8:00,3147,2022-11-10 08:00:00,10.7,80
2022/11/10,9:00,3320,2022-11-10 09:00:00,12.9,70
2022/11/10,10:00,3349,2022-11-10 10:00:00,15.4,64
2022/11/10,11:00,3374,2022-11-10 11:00:00,16.8,64
2022/11/10,12:00,3287,2022-11-10 12:00:00,18.2,65
2022/11/10,13:00,3301,2022-11-10 13:00:00,19.7,61
2022/11/10,14:00,3266,2022-11-10 14:00:00,20.7,47
2022/11/10,15:00,3252,2022-11-10 15:00:00,20.6,47
2022/11/10,16:00,3324,2022-11-10 16:00:00,19.1,60
2022/11/10,17:00,3381,2022-11-10 17:00:00,18.2,56
2022/11/10,18:00,3330,2022-11-10 18:00:00,15.0,76
2022/11/10,19:00,3223,2022-11-10 19:00:00,13.8,80
2022/11/10,20:00,3104,2022-11-10 20:00:00,12.6,81
2022/11/10,21:00,2945,2022-11-10 21:00:00,12.2,81
2022/11/10,22:00,2812,2022-11-10 22:00:00,11.9,81
2022/11/10,23:00,2663,2022-11-10 23:00:00,11.6,82
2022/11/11,0:00,2467,2022-11-11 00:00:00,11.2,84
2022/11/11,1:00,2368,2022-11-11 01:00:00,11.1,79
2022/11/11,2:00,2367,2022-11-11 02:00:00,10.9,76
2022/11/11,3:00,2412,2022-11-11 03:00:00,10.3,77
2022/11/11,4:00,2465,2022-11-11 04:00:00,9.9,76
2022/11/11,5:00,2579,2022-11-11 05:00:00,9.3,78
2022/11/11,6:00,2760,2022-11-11 06:00:00,8.7,80
2022/11/11,7:00,2929,2022-11-11 07:00:00,9.3,78
2022/11/11,8:00,3154,2022-11-11 08:00:00,12.2,67
2022/11/11,9:00,3309,2022-11-11 09:00:00,15.4,54
2022/11/11,10:00,3325,2022-11-11 10:00:00,17.9,47
2022/11/11,11:00,3316,2022-11-11 11:00:00,19.1,43
2022/11/11,12:00,3192,2022-11-11 12:00:00,19.8,43
2022/11/11,13:00,3267,2022-11-11 13:00:00,20.4,42
2022/11/11,14:00,3264,2022-11-11 14:00:00,20.5,45
2022/11/11,15:00,3241,2022-11-11 15:00:00,20.3,47
2022/11/11,16:00,3277,2022-11-11 16:00:00,18.8,59
2022/11/11,17:00,3316,2022-11-11 17:00:00,16.2,75
2022/11/11,18:00,3260,2022-11-11 18:00:00,15.2,82
2022/11/11,19:00,3144,2022-11-11 19:00:00,14.5,86
2022/11/11,20:00,3026,2022-11-11 20:00:00,13.5,90
2022/11/11,21:00,2870,2022-11-11 21:00:00,13.0,92
2022/11/11,22:00,2745,2022-11-11 22:00:00,13.2,92
2022/11/11,23:00,2602,2022-11-11 23:00:00,12.7,95
2022/11/12,0:00,2423,2022-11-12 00:00:00,12.2,96
2022/11/12,1:00,2321,2022-11-12 01:00:00,12.0,95
2022/11/12,2:00,2314,2022-11-12 02:00:00,11.7,96
2022/11/12,3:00,2339,2022-11-12 03:00:00,11.4,97
2022/11/12,4:00,2357,2022-11-12 04:00:00,11.1,96
2022/11/12,5:00,2373,2022-11-12 05:00:00,10.8,96
2022/11/12,6:00,2433,2022-11-12 06:00:00,10.6,95
2022/11/12,7:00,2538,2022-11-12 07:00:00,11.1,92
2022/11/12,8:00,2679,2022-11-12 08:00:00,13.0,86
2022/11/12,9:00,2769,2022-11-12 09:00:00,16.2,71
2022/11/12,10:00,2806,2022-11-12 10:00:00,18.1,64
2022/11/12,11:00,2816,2022-11-12 11:00:00,19.4,61
2022/11/12,12:00,2752,2022-11-12 12:00:00,20.1,60
2022/11/12,13:00,2750,2022-11-12 13:00:00,20.5,60
2022/11/12,14:00,2727,2022-11-12 14:00:00,20.8,59
2022/11/12,15:00,2718,2022-11-12 15:00:00,20.8,59
2022/11/12,16:00,2772,2022-11-12 16:00:00,20.0,68
2022/11/12,17:00,2902,2022-11-12 17:00:00,17.4,82
2022/11/12,18:00,2900,2022-11-12 18:00:00,16.3,86
2022/11/12,19:00,2844,2022-11-12 19:00:00,15.9,88
2022/11/12,20:00,2759,2022-11-12 20:00:00,15.1,92
2022/11/12,21:00,2626,2022-11-12 21:00:00,14.2,90
2022/11/12,22:00,2517,2022-11-12 22:00:00,13.4,94
2022/11/12,23:00,2409,2022-11-12 23:00:00,12.8,95
2022/11/13,0:00,2255,2022-11-13 00:00:00,12.2,94
2022/11/13,1:00,2163,2022-11-13 01:00:00,11.4,95
2022/11/13,2:00,2170,2022-11-13 02:00:00,10.7,96
2022/11/13,3:00,2201,2022-11-13 03:00:00,11.0,95
2022/11/13,4:00,2225,2022-11-13 04:00:00,10.6,95
2022/11/13,5:00,2241,2022-11-13 05:00:00,10.9,92
2022/11/13,6:00,2247,2022-11-13 06:00:00,11.2,90
2022/11/13,7:00,2316,2022-11-13 07:00:00,13.4,86
2022/11/13,8:00,2461,2022-11-13 08:00:00,16.9,81
2022/11/13,9:00,2580,2022-11-13 09:00:00,15.9,81
2022/11/13,10:00,2684,2022-11-13 10:00:00,21.6,68
2022/11/13,11:00,2682,2022-11-13 11:00:00,23.6,51
2022/11/13,12:00,2631,2022-11-13 12:00:00,22.7,57
2022/11/13,13:00,2613,2022-11-13 13:00:00,22.9,55
2022/11/13,14:00,2672,2022-11-13 14:00:00,21.9,61
2022/11/13,15:00,2681,2022-11-13 15:00:00,19.7,76
2022/11/13,16:00,2817,2022-11-13 16:00:00,19.3,81
2022/11/13,17:00,2938,2022-11-13 17:00:00,18.8,87
2022/11/13,18:00,2952,2022-11-13 18:00:00,18.9,88
2022/11/13,19:00,2895,2022-11-13 19:00:00,19.1,88
2022/11/13,20:00,2800,2022-11-13 20:00:00,18.9,88
2022/11/13,21:00,2653,2022-11-13 21:00:00,15.2,87
2022/11/13,22:00,2493,2022-11-13 22:00:00,15.6,82
2022/11/13,23:00,2374,2022-11-13 23:00:00,16.7,71
2022/11/14,0:00,2226,2022-11-14 00:00:00,16.7,62
2022/11/14,1:00,2140,2022-11-14 01:00:00,16.3,60
2022/11/14,2:00,2157,2022-11-14 02:00:00,15.4,60
2022/11/14,3:00,2206,2022-11-14 03:00:00,14.5,57
2022/11/14,4:00,2257,2022-11-14 04:00:00,13.6,57
2022/11/14,5:00,2365,2022-11-14 05:00:00,12.9,58
2022/11/14,6:00,2549,2022-11-14 06:00:00,12.4,59
2022/11/14,7:00,2760,2022-11-14 07:00:00,12.2,59
2022/11/14,8:00,3029,2022-11-14 08:00:00,13.1,56
2022/11/14,9:00,3205,2022-11-14 09:00:00,15.4,49
2022/11/14,10:00,3233,2022-11-14 10:00:00,16.4,43
2022/11/14,11:00,3243,2022-11-14 11:00:00,16.8,44
2022/11/14,12:00,3147,2022-11-14 12:00:00,17.2,46
2022/11/14,13:00,3243,2022-11-14 13:00:00,17.3,47
2022/11/14,14:00,3256,2022-11-14 14:00:00,17.3,46
2022/11/14,15:00,3283,2022-11-14 15:00:00,17.0,46
2022/11/14,16:00,3354,2022-11-14 16:00:00,16.2,54
2022/11/14,17:00,3391,2022-11-14 17:00:00,15.1,61
2022/11/14,18:00,3329,2022-11-14 18:00:00,14.7,61
2022/11/14,19:00,3209,2022-11-14 19:00:00,14.1,65
2022/11/14,20:00,3091,2022-11-14 20:00:00,13.7,71
2022/11/14,21:00,2933,2022-11-14 21:00:00,13.6,68
2022/11/14,22:00,2795,2022-11-14 22:00:00,13.4,67
2022/11/14,23:00,2639,2022-11-14 23:00:00,11.9,81
2022/11/15,0:00,2438,2022-11-15 00:00:00,11.8,79
2022/11/15,1:00,2339,2022-11-15 01:00:00,11.8,80
2022/11/15,2:00,2344,2022-11-15 02:00:00,11.7,81
2022/11/15,3:00,2394,2022-11-15 03:00:00,11.0,80
2022/11/15,4:00,2437,2022-11-15 04:00:00,10.5,78
2022/11/15,5:00,2544,2022-11-15 05:00:00,10.2,80
2022/11/15,6:00,2766,2022-11-15 06:00:00,10.2,81
2022/11/15,7:00,3038,2022-11-15 07:00:00,10.3,83
2022/11/15,8:00,3362,2022-11-15 08:00:00,10.6,84
2022/11/15,9:00,3538,2022-11-15 09:00:00,11.2,83
2022/11/15,10:00,3526,2022-11-15 10:00:00,11.8,83
2022/11/15,11:00,3501,2022-11-15 11:00:00,12.5,80
2022/11/15,12:00,3355,2022-11-15 12:00:00,12.7,81
2022/11/15,13:00,3440,2022-11-15 13:00:00,12.9,79
2022/11/15,14:00,3457,2022-11-15 14:00:00,12.9,77
2022/11/15,15:00,3468,2022-11-15 15:00:00,13.3,75
2022/11/15,16:00,3584,2022-11-15 16:00:00,12.7,79
2022/11/15,17:00,3625,2022-11-15 17:00:00,11.6,86
2022/11/15,18:00,3564,2022-11-15 18:00:00,12.0,86
2022/11/15,19:00,3443,2022-11-15 19:00:00,11.9,86
2022/11/15,20:00,3309,2022-11-15 20:00:00,11.6,88
2022/11/15,21:00,3139,2022-11-15 21:00:00,8.9,97
2022/11/15,22:00,2967,2022-11-15 22:00:00,8.8,98
2022/11/15,23:00,2781,2022-11-15 23:00:00,8.6,99
2022/11/16,0:00,2563,2022-11-16 00:00:00,7.8,100
2022/11/16,1:00,2453,2022-11-16 01:00:00,7.5,100
2022/11/16,2:00,2440,2022-11-16 02:00:00,7.5,99
2022/11/16,3:00,2474,2022-11-16 03:00:00,7.6,99
2022/11/16,4:00,2518,2022-11-16 04:00:00,7.4,100
2022/11/16,5:00,2643,2022-11-16 05:00:00,7.0,100
2022/11/16,6:00,2875,2022-11-16 06:00:00,6.5,100
2022/11/16,7:00,3050,2022-11-16 07:00:00,6.5,97
2022/11/16,8:00,3222,2022-11-16 08:00:00,8.9,79
2022/11/16,9:00,3365,2022-11-16 09:00:00,12.8,60
2022/11/16,10:00,3369,2022-11-16 10:00:00,14.5,52
2022/11/16,11:00,3343,2022-11-16 11:00:00,15.7,41
2022/11/16,12:00,3218,2022-11-16 12:00:00,15.9,42
2022/11/16,13:00,3289,2022-11-16 13:00:00,16.3,43
2022/11/16,14:00,3287,2022-11-16 14:00:00,16.6,41
2022/11/16,15:00,3321,2022-11-16 15:00:00,16.7,39
2022/11/16,16:00,3411,2022-11-16 16:00:00,15.0,63
2022/11/16,17:00,3482,2022-11-16 17:00:00,12.6,73
2022/11/16,18:00,3442,2022-11-16 18:00:00,12.3,69
2022/11/16,19:00,3339,2022-11-16 19:00:00,11.9,70
2022/11/16,20:00,3222,2022-11-16 20:00:00,10.8,75
2022/11/16,21:00,3060,2022-11-16 21:00:00,10.0,85
2022/11/16,22:00,2920,2022-11-16 22:00:00,10.4,85
2022/11/16,23:00,2749,2022-11-16 23:00:00,9.6,84
2022/11/17,0:00,2541,2022-11-17 00:00:00,9.0,74
2022/11/17,1:00,2440,2022-11-17 01:00:00,7.8,80
2022/11/17,2:00,2441,2022-11-17 02:00:00,7.3,82
2022/11/17,3:00,2488,2022-11-17 03:00:00,6.6,84
2022/11/17,4:00,2536,2022-11-17 04:00:00,6.2,86
2022/11/17,5:00,2671,2022-11-17 05:00:00,5.9,86
2022/11/17,6:00,2907,2022-11-17 06:00:00,5.6,87
2022/11/17,7:00,3092,2022-11-17 07:00:00,6.1,85
2022/11/17,8:00,3290,2022-11-17 08:00:00,8.1,81
2022/11/17,9:00,3456,2022-11-17 09:00:00,11.1,66
2022/11/17,10:00,3480,2022-11-17 10:00:00,13.1,57
2022/11/17,11:00,3501,2022-11-17 11:00:00,14.4,50
2022/11/17,12:00,3374,2022-11-17 12:00:00,15.2,46
2022/11/17,13:00,3425,2022-11-17 13:00:00,15.7,44
2022/11/17,14:00,3379,2022-11-17 14:00:00,15.8,44
2022/11/17,15:00,3349,2022-11-17 15:00:00,15.5,47
2022/11/17,16:00,3491,2022-11-17 16:00:00,14.4,67
2022/11/17,17:00,3570,2022-11-17 17:00:00,13.2,65
2022/11/17,18:00,3521,2022-11-17 18:00:00,11.6,74
2022/11/17,19:00,3408,2022-11-17 19:00:00,10.6,78
2022/11/17,20:00,3281,2022-11-17 20:00:00,10.0,83
2022/11/17,21:00,3106,2022-11-17 21:00:00,10.2,80
2022/11/17,22:00,2958,2022-11-17 22:00:00,9.7,82
2022/11/17,23:00,2775,2022-11-17 23:00:00,9.1,85
2022/11/18,0:00,2559,2022-11-18 00:00:00,8.6,85
2022/11/18,1:00,2442,2022-11-18 01:00:00,8.1,85
2022/11/18,2:00,2434,2022-11-18 02:00:00,7.4,83
2022/11/18,3:00,2479,2022-11-18 03:00:00,6.9,82
2022/11/18,4:00,2539,2022-11-18 04:00:00,6.5,83
2022/11/18,5:00,2667,2022-11-18 05:00:00,6.3,84
2022/11/18,6:00,2893,2022-11-18 06:00:00,6.1,85
2022/11/18,7:00,3084,2022-11-18 07:00:00,6.4,84
2022/11/18,8:00,3288,2022-11-18 08:00:00,8.6,80
2022/11/18,9:00,3425,2022-11-18 09:00:00,11.6,68
2022/11/18,10:00,3389,2022-11-18 10:00:00,13.3,60
2022/11/18,11:00,3398,2022-11-18 11:00:00,14.6,61
2022/11/18,12:00,3227,2022-11-18 12:00:00,15.6,58
2022/11/18,13:00,3307,2022-11-18 13:00:00,16.1,53
2022/11/18,14:00,3287,2022-11-18 14:00:00,16.5,50
2022/11/18,15:00,3302,2022-11-18 15:00:00,16.5,50
2022/11/18,16:00,3385,2022-11-18 16:00:00,15.1,69
2022/11/18,17:00,3445,2022-11-18 17:00:00,12.6,77
